MN706590.1	k141_13185	85.91	887	126	22	1	903	4356	5249	4.5e-149	527.6
MN706590.1	k141_9274	80.43	516	102	20	237	765	1	524	1.8e-67	256.6
MN706590.1	k141_58706	73.16	831	223	92	903	1	1344	2194	4.4e-66	252.0
MN706590.1	k141_25339	68.91	804	250	109	1	902	799	1613	5.3e-45	181.9
MN706590.1	k141_32639	93.48	184	12	2	718	903	1	184	4.9e-33	142.2
MN706590.1	k141_19837	73.90	341	89	11	343	1	27	376	7.6e-33	141.6
MN706590.1	k141_53838	72.94	340	92	8	1	343	1991	2335	5.4e-32	138.7
MN706590.1	k141_25260	78.99	276	58	10	902	617	419	694	5.6e-32	138.7
MN706590.1	k141_25260	78.00	100	22	1	349	249	879	978	4.2e-07	56.1
MN706590.1	k141_77148	75.61	328	80	15	333	1	1	338	1.4e-31	137.4
MN706590.1	k141_14954	73.96	338	88	17	1	343	74	423	2.8e-31	136.4
MN706590.1	k141_73293	74.04	339	88	17	343	1	46	397	6.1e-31	135.2
MN706590.1	k141_17695	74.63	335	85	22	343	1	474	822	2.5e-30	133.2
MN706590.1	k141_68453	71.85	341	96	12	343	1	433	783	4.5e-30	132.3
MN706590.1	k141_64943	73.73	335	88	21	343	1	473	820	9.3e-30	131.3
MN706590.1	k141_75235	75.38	333	82	26	343	1	150	498	4.1e-29	129.2
MN706590.1	k141_4668	73.52	321	85	22	1	329	25	359	5.1e-26	118.9
MN706590.1	k141_8595	70.03	337	101	12	343	1	128	470	1.9e-25	117.0
MN706590.1	k141_59018	71.73	336	95	25	1	349	805	1152	9.4e-25	114.7
MN706590.1	k141_73517	72.06	247	69	5	343	94	323	571	4.9e-21	102.3
MN706590.1	k141_73517	72.80	125	34	9	749	617	2	127	4.7e-05	49.2
MN706590.1	k141_19595	73.74	278	73	36	903	626	12316	12629	1.1e-18	94.5
MN706590.1	k141_19595	76.19	168	40	1	341	173	13505	13672	1.4e-16	87.5
MN706590.1	k141_42883	84.03	119	20	6	531	654	341	461	1.4e-10	67.6
MN706590.1	k141_42422	68.18	220	70	18	96	328	2463	2687	1e-08	61.4
MN706590.1	k141_51830	62.38	319	120	15	328	1	323	647	2.3e-08	60.2
MN706590.1	k141_76594	64.31	311	111	24	1	328	132	449	5.5e-08	59.0
MN706590.1	k141_17093	65.73	213	73	7	107	324	171	385	1.4e-07	57.6
MN706590.1	k141_24238	64.39	278	99	18	288	1	3	288	1.6e-07	57.5
MN706590.1	k141_2081	70.65	201	59	19	330	118	31	238	2.3e-07	56.9
MN706590.1	k141_52824	75.54	139	34	10	392	249	282	425	3.5e-07	56.3
MN706590.1	k141_61127	76.38	127	30	6	328	198	2069	2197	6.2e-07	55.5
MN706590.1	k141_11700	76.38	127	30	6	198	328	50	178	8.7e-07	55.0
MN706590.1	k141_49599	68.22	214	68	16	324	99	115	332	1.9e-06	53.9
MN706590.1	k141_49742	69.43	157	48	5	358	198	1	158	1.9e-06	53.8
MN706590.1	k141_38984	64.09	220	79	9	324	100	34	257	1.5e-05	50.8
MN706590.1	k141_40872	63.47	219	80	9	100	324	58	279	2e-05	50.5
MN706590.1	k141_47584	63.68	223	81	10	100	328	181	407	3.5e-05	49.6
MN706590.1	k141_57262	75.86	116	28	6	209	328	512	629	4.9e-05	49.2
MN706590.1	k141_32685	62.05	224	85	12	226	1	1	234	5.4e-05	49.0
MN706590.1	k141_7362	65.43	162	56	5	349	185	3315	3478	0.00033	46.4
MN706590.1	k141_32854	73.20	97	26	2	774	872	252	348	0.00035	46.3
