MN706580.1	k141_556	76.29	869	206	47	894	1	6072	6962	2.9e-105	386.0
MN706580.1	k141_41431	71.60	338	96	14	339	1	194	544	1.7e-31	140.9
MN706580.1	k141_16119	71.26	334	96	19	1	339	12	359	6.6e-30	135.7
MN706580.1	k141_166898	77.45	275	62	51	619	894	9324	9648	7e-21	105.7
MN706580.1	k141_166898	78.18	165	36	1	172	337	8710	8874	2.4e-18	97.2
MN706580.1	k141_267042	62.18	669	253	57	183	894	2313	2995	8.8e-21	105.4
MN706580.1	k141_335562	63.90	651	235	75	166	877	190	854	2.4e-17	94.0
MN706580.1	k141_84186	62.72	574	214	48	894	286	825	1411	2.1e-14	84.2
MN706580.1	k141_71844	71.29	303	87	36	884	561	18392	18709	8.7e-12	75.5
MN706580.1	k141_306346	59.49	669	271	61	181	894	3657	4341	3.3e-11	73.6
MN706580.1	k141_233363	61.54	663	255	73	894	181	389	1073	6e-11	72.7
MN706580.1	k141_14341	70.08	254	76	19	628	894	4244	4503	8.3e-11	72.2
MN706580.1	k141_244997	65.65	262	90	16	624	894	10449	10717	6.5e-10	69.3
MN706580.1	k141_140508	59.46	666	270	62	894	181	12705	13384	3e-09	67.0
MN706580.1	k141_337758	66.01	253	86	19	631	894	2575	2835	8.9e-09	65.5
MN706580.1	k141_81595	59.69	655	264	68	181	891	12168	12834	1.8e-08	64.5
MN706580.1	k141_7003	59.19	691	282	62	146	887	1714	2415	1.4e-07	61.4
MN706580.1	k141_72319	61.45	332	128	20	551	894	2205	2544	1.7e-07	61.2
MN706580.1	k141_314795	63.57	258	94	15	894	625	32500	32760	6.7e-07	59.2
MN706580.1	k141_350698	77.10	131	30	8	894	757	7725	7856	1.5e-06	58.0
MN706580.1	k141_124419	61.74	690	264	83	894	147	3736	4450	3.3e-06	56.9
MN706580.1	k141_349064	65.42	240	83	17	641	891	3890	4135	1.2e-05	55.1
MN706580.1	k141_243373	66.47	167	56	6	722	892	2451	2619	2.7e-05	53.9
MN706580.1	k141_117464	63.86	285	103	21	590	887	1650	1942	0.00062	49.4
