MN706590.1	k141_157097	75.24	828	205	87	1	903	7889	8728	7.4e-80	301.6
MN706590.1	k141_148242	68.62	803	252	108	1	902	2	813	3.4e-46	189.7
MN706590.1	k141_8342	67.97	821	264	106	903	1	1387	2232	1.4e-41	174.4
MN706590.1	k141_170442	71.85	341	96	12	343	1	1096	1446	1.5e-30	137.8
MN706590.1	k141_87742	63.83	716	260	54	760	1	3	729	1.5e-27	127.9
MN706590.1	k141_112278	73.67	300	79	16	1	305	100	410	4e-27	126.4
MN706590.1	k141_68444	75.34	219	54	10	617	845	292	510	3.3e-19	100.1
MN706590.1	k141_68444	80.65	93	18	1	250	343	7	99	2.2e-06	57.5
MN706590.1	k141_90747	74.54	216	55	7	838	619	1	219	3e-17	93.6
MN706590.1	k141_170412	69.44	324	99	22	348	7	71	398	3.8e-17	93.3
MN706590.1	k141_143364	76.19	168	40	1	173	341	185	352	4.1e-16	89.9
MN706590.1	k141_104179	81.70	153	28	4	348	192	177	329	2.5e-15	87.2
MN706590.1	k141_112138	68.00	375	121	38	254	662	1	380	6.4e-15	85.9
MN706590.1	k141_169375	74.14	174	45	6	619	796	151	326	6.1e-11	72.6
MN706590.1	k141_154130	67.28	217	71	11	10	234	785	1004	5.3e-08	62.9
MN706590.1	k141_64553	76.32	114	27	1	229	343	1	114	9.3e-08	62.1
MN706590.1	k141_95205	70.53	207	61	20	223	1	1	211	1.4e-07	61.5
MN706590.1	k141_78765	71.14	149	43	5	198	349	44	194	1.3e-06	58.3
MN706590.1	k141_40340	68.37	196	62	13	1	209	526	721	5.6e-05	52.8
MN706590.1	k141_37345	72.31	130	36	4	330	198	705	835	6e-05	52.8
