MN706590.1	k141_556	74.28	871	225	51	903	1	6072	6962	9e-91	337.9
MN706590.1	k141_41431	72.14	341	95	12	343	1	194	544	1.1e-30	138.2
MN706590.1	k141_16119	71.80	344	97	15	1	349	12	365	2.9e-29	133.5
MN706590.1	k141_166898	75.90	278	67	47	626	903	9324	9648	1.4e-17	94.7
MN706590.1	k141_166898	77.02	161	37	1	180	341	8714	8874	4.9e-15	86.3
MN706590.1	k141_267042	60.44	685	272	63	168	903	2298	2995	5.8e-14	82.7
MN706590.1	k141_335562	63.59	651	238	84	168	886	187	854	6.3e-13	79.3
MN706590.1	k141_140508	59.54	697	283	64	903	155	12705	13414	5.2e-11	72.9
MN706590.1	k141_84186	61.32	574	223	52	903	290	825	1411	2.2e-08	64.2
MN706590.1	k141_306346	58.37	699	292	65	155	903	3627	4341	2.9e-08	63.8
MN706590.1	k141_71844	65.42	295	103	22	882	573	18402	18704	4.2e-08	63.2
MN706590.1	k141_233363	59.34	669	273	65	903	185	389	1073	1.4e-07	61.5
MN706590.1	k141_14341	69.17	253	78	23	635	903	4244	4503	1.8e-07	61.2
MN706590.1	k141_244997	64.50	262	93	18	631	903	10449	10717	1.8e-07	61.2
MN706590.1	k141_337758	64.71	255	90	17	638	903	2575	2835	4.5e-06	56.5
MN706590.1	k141_72319	60.84	664	261	78	185	903	1857	2544	5.1e-06	56.3
MN706590.1	k141_81595	60.09	679	272	84	155	900	12138	12834	0.00014	51.5
MN706590.1	k141_124419	59.20	696	285	72	903	153	3736	4449	0.00028	50.5
