MN706590.1	k141_6796	100.00	902	1	1	1	903	8493	9395	0	805.1
MN706590.1	k141_273010	67.35	824	270	120	1	903	3292	4157	7.9e-35	152.1
MN706590.1	k141_758631	100.00	140	0	0	258	397	772	911	4.1e-28	129.8
MN706590.1	k141_637384	72.05	347	97	31	1	360	184	548	2.2e-24	117.4
MN706590.1	k141_568773	92.56	121	9	0	293	173	361	481	9.9e-19	98.6
MN706590.1	k141_568293	100.00	102	0	0	278	379	1	102	5.5e-18	96.1
MN706590.1	k141_773186	93.97	116	7	2	31	148	1	116	2.8e-17	93.8
MN706590.1	k141_279184	83.59	128	21	0	903	776	2016	2143	8.2e-15	85.6
MN706590.1	k141_279184	76.25	160	38	2	341	181	2892	3052	1.8e-13	81.1
MN706590.1	k141_699759	100.00	78	0	0	108	185	402	479	1.4e-11	74.8
MN706590.1	k141_139327	100.00	75	0	0	603	529	235	309	8.9e-11	72.2
MN706590.1	k141_464377	70.45	220	65	18	328	96	3855	4079	2.9e-09	67.1
MN706590.1	k141_511066	69.90	206	62	28	328	104	2286	2500	9.3e-07	58.8
MN706590.1	k141_676912	100.00	55	0	0	218	164	1	55	1.9e-05	54.4
MN706590.1	k141_220938	88.71	62	7	0	902	841	496	557	0.00061	49.4
