MN706580.1	k141_57962	85.81	888	126	21	894	1	1399	2301	1.4e-148	528.2
MN706580.1	k141_58077	76.89	874	202	37	894	1	1442	2332	3.8e-101	370.7
MN706580.1	k141_273689	69.00	800	248	108	893	1	1781	2595	1.1e-44	183.1
MN706580.1	k141_160900	72.88	295	80	21	301	1	4	313	2.8e-22	108.7
MN706580.1	k141_212433	72.65	234	64	3	339	105	2444	2679	1.4e-20	103.1
MN706580.1	k141_121553	77.58	165	37	1	337	172	5693	5857	1.1e-16	90.1
MN706580.1	k141_121553	74.64	276	70	43	894	619	4920	5238	2.2e-16	89.1
MN706580.1	k141_123471	84.38	128	20	0	767	894	6546	6673	6.3e-16	87.6
MN706580.1	k141_123471	76.36	165	39	2	172	337	5633	5798	5.3e-15	84.5
MN706580.1	k141_253421	65.80	307	105	23	325	5	5169	5484	7.4e-10	67.4
